SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Forecast_Appointments,GP_Appointments,Required_GP_FTE,Required_Staff_FTE,Total_FTE
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-02,494866.17625671317,228962.60330698098,436.1192443942495,422.0691634122734,858.188407806523
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-03,499331.370882731,231028.54079654388,440.05436342198834,425.877508073313,865.9318714953013
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-04,489823.6367240177,226629.54230164486,431.67531866979976,417.7684038450363,849.443722514836
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-05,487923.41324337083,225750.35488519017,430.0006759717908,416.1477116796519,846.1483876514427
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-06,480174.3318149942,222165.0424467856,423.17150942244876,409.53855455271207,832.7100639751609
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-07,523979.6140152902,242432.68637235017,461.7765454711432,446.89988514752395,908.6764306186672
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-08,447710.50781053776,207144.81674943643,394.5615557132123,381.85030327158944,776.4118589848017
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-09,509301.0773611967,235641.28270342218,448.84053848270895,434.3806264409119,883.2211649236208
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-10,629481.7058991258,291245.95099022595,554.7541923623352,536.8821506490475,1091.6363430113827
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-11,517439.25298516307,239406.6196095076,456.01260878001443,441.3216402788183,897.3342490588327
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2026-12,460902.9147065819,213248.62414571384,406.1878555156454,393.10204850931444,799.2899040249599
92G,NHS Bath and North East Somerset Swindon and Wiltshire ICB - 92G,E54000040,E40000006,South West,2027-01,541548.1432061137,250561.21964620022,477.25946599276233,461.8840056506564,939.1434716434187
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-02,700063.2971881616,323902.34510737745,616.9568478235761,597.0808763187051,1214.0377241422811
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-03,708876.0797346947,327979.80631011236,624.7234405906902,604.597259404099,1229.3206999947893
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-04,681052.2759992504,315106.4056963168,600.2026775167939,580.8664607983073,1181.069138315101
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-05,693643.4608304836,320932.042193613,611.2991279878344,591.6054264077311,1202.9045543955654
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-06,690967.8833627012,319694.11725195125,608.9411757180023,589.3234382710316,1198.264613989034
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-07,748432.7477109814,346281.7192565776,659.5842271553859,638.3349658006409,1297.9191929560268
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-08,648568.9339552002,300077.1494744112,571.5755228084023,553.1615626679192,1124.7370854763215
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-09,733918.1565204731,339566.1691859432,646.7927032113204,625.9555354516348,1272.7482386629551
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-10,841360.979176399,389277.362963692,741.4806913594133,717.5930416074715,1459.0737329668848
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-11,745796.6961360982,345062.081988979,657.2611085504362,636.0866891224116,1293.3477976728477
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2026-12,671279.6827594135,310584.8633145386,591.5902158372164,572.5314594363094,1164.1216752735259
93C,NHS North Central London ICB - 93C,E54000028,E40000003,London,2027-01,776629.8333765763,359327.82838551403,684.4339588295505,662.3841349064481,1346.8180937359987
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-02,280157.64575690625,129622.1624885927,246.89935712112896,238.94521153700566,485.8445686581346
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-03,287538.75253559294,133037.221962082,253.40423230872761,245.24052471985868,498.6447570285863
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-04,274824.0828907552,127154.45203003452,242.1989562476848,234.39623946146142,476.5951957091462
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-05,279135.64875760535,129149.30921075931,245.9986842109701,238.07355483626358,484.07223904723367
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-06,275387.2764077023,127415.02804026264,242.69529150526216,234.8765847102217,477.5718762154838
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-07,290357.82261201297,134341.53746104045,255.8886427829342,247.6448970650358,503.53353984797
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-08,263802.6312418291,122055.09308647424,232.48589159328426,224.99609231008705,457.4819839033713
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-09,292428.5212364015,135299.59960076978,257.7135230490853,249.41098672322497,507.12450977231026
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-10,353391.8862302683,163505.87318554695,311.4397584486609,301.40636991225614,612.846128360917
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-11,297969.02431699313,137863.05628830977,262.5962976920186,254.13645718838634,516.732754880405
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2026-12,263996.4001478224,122144.7452698014,232.65665765676457,225.16135694923972,457.8180146060043
97R,NHS Sussex ICB - 97R,E54000053,E40000005,South East,2027-01,306996.94004476466,142040.05440748273,270.5524845856814,261.8363264083841,532.3888109940655
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-02,107085.47204320274,49545.85629762168,94.37305961451749,91.33272340568423,185.70578302020172
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-03,109687.39890374383,50749.70488575958,96.66610454430396,93.55189526664168,190.21799981094563
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-04,108880.3828374665,50376.31808279982,95.95489158628537,92.86359484867728,188.81848643496267
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-05,105489.45805167798,48807.41924949271,92.96651285617659,89.97149016219885,182.93800301837544
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-06,104871.2299461597,48521.38006704598,92.42167631818282,89.44420615732338,181.8658824755062
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-07,114618.25714998438,53031.09366269484,101.0116069765616,97.75740236077705,198.76900933733864
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-08,99005.54408297,45807.469175871694,87.25232223975561,84.44138874142588,171.69371098118148
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-09,112385.23180919996,51997.92687982053,99.0436702472772,95.85286496726896,194.89653521454616
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-10,139000.8592274687,64312.3335511995,122.49968295466572,118.55321535915746,241.05289831382316
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-11,110588.10628061037,51166.440390669464,97.45988645841803,94.32010458720781,191.77999104562582
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2026-12,101840.35320009329,47119.06674805696,89.75060332963231,86.85918484450211,176.60978817413442
99C,NHS North East and North Cumbria ICB - 99C,E54000050,E40000012,North East and Yorkshire,2027-01,120285.46854786151,55653.17522212601,106.00604804214478,102.59094178688176,208.59698982902654
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-02,990806.7833104202,458422.31974101736,873.1853709352712,845.0547040784173,1718.2400750136885
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-03,993301.5169467155,459576.5726185212,875.3839478448024,847.1824513145942,1722.5663991593965
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-04,963857.59410333,445953.58210260805,849.4353944811581,822.0698603186064,1671.5052547997645
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-05,983931.0151147224,455241.0681999833,867.1258441904444,839.1903919281575,1706.3162361186019
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-06,984797.2349499947,455641.84715404373,867.889232674369,839.9291869776999,1707.818419652069
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-07,1070778.4191946716,495423.26024028787,943.6633528386435,913.2621570704505,1856.925509909094
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-08,926637.2823906223,428732.6446562427,816.6336088690337,790.3248218006026,1606.9584306696363
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-09,1044277.7523686782,483162.0430527491,920.3086534338079,890.6598560570305,1810.9685094908384
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-10,1183683.2847874095,547661.609095894,1043.1649697064647,1009.5582153833581,2052.723185089823
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-11,1043682.24512704,482886.5162641433,919.78384050313,890.1519505760265,1809.9357910791564
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2026-12,940450.2638802299,435123.576898197,828.8068131394228,802.1058523524332,1630.912665491856
A3A8R,NHS North East London ICB - A3A8R,E54000029,E40000003,London,2027-01,1081060.6939753515,500180.6199360148,952.724990354314,922.0318635545028,1874.7568539088168
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-02,452086.80563372123,209169.62383975365,398.4183311233403,385.58282824439306,784.0011593677334
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-03,449884.79509142175,208150.80685353724,396.47772734007094,383.70474323473735,780.1824705748083
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-04,446665.30373068573,206661.22611707557,393.64043069919154,380.9588533549368,774.5992840541284
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-05,444520.5619654335,205668.90600801515,391.7502971581241,379.12961263082275,770.8799097889469
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-06,444260.5944509859,205548.62533065423,391.5211911060081,378.90788749258996,770.429078598598
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-07,471359.3111932958,218086.5457408362,415.40294426825943,402.0202626229518,817.4232068912113
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-08,420260.7791890979,194444.4916377548,370.3704602623901,358.43855166879865,728.8090119311887
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-09,473274.73552437953,218972.7662229064,417.09098328172644,403.65391952614783,820.7449028078743
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-10,565991.4019669595,261870.52391412045,498.800997931658,482.73155246482395,981.532550396482
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-11,478352.526729153,221322.1373237737,421.56597585480705,407.9847450879037,829.5507209427108
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2026-12,432463.02874866733,200090.17719762452,381.12414704309435,368.84579611276644,749.9699431558608
B2M3M,NHS Coventry and Warwickshire ICB - B2M3M,E54000018,E40000011,Midlands,2027-01,494119.931240713,228617.33379824084,435.4615881871254,421.43269435313044,856.8942825402559
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-02,623049.4991254539,288269.92458436236,549.0855706368807,531.3961500652247,1080.4817207021053
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-03,624528.1069134325,288954.04062350333,550.388648806673,532.6572480792527,1083.0458968859257
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-04,618166.288150578,286010.5810467576,544.7820591366811,527.2312811171753,1072.0133402538563
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-05,612756.142750225,283507.43770302756,540.0141670533858,522.6169921384087,1062.6311591917945
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-06,620977.4929620082,287311.25747795554,547.2595380532487,529.628945212782,1076.8884832660306
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-07,660734.9009666488,305706.0479773534,582.2972342425779,563.5378618877706,1145.8350961303486
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-08,586430.2787346795,271327.0975454129,516.8135191341198,500.16377966550255,1016.9772987996223
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-09,658172.9029854987,304520.67351537547,580.0393781245247,561.3527451906718,1141.3921233151964
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-10,790633.4238396112,365806.950786472,696.7751443551848,674.327735004983,1371.1028793601677
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-11,664975.748854348,307668.1856605981,586.0346393535202,567.1548622123015,1153.1895015658217
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2026-12,604715.3556574284,279787.1601133771,532.9279240254801,515.7590405461133,1048.6869645715933
D2P2L,NHS Black Country ICB - D2P2L,E54000062,E40000011,Midlands,2027-01,695170.4691511552,321638.55198787106,612.6448609292783,592.907805021086,1205.5526659503644
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-02,360740.0619228148,166905.69624245708,317.9156118903944,307.67359631802816,625.5892082084226
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-03,347064.0200598566,160578.12265162473,305.86309076499947,296.0093609654474,601.8724517304469
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-04,349803.33275673183,161845.5363413069,308.2772120786798,298.34570859591264,606.6229206745925
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-05,348514.1440437322,161249.05992395472,307.1410665218185,297.2461652694881,604.3872317913066
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-06,324866.5778543346,150307.90335198105,286.30076828948773,277.0772611148469,563.3780294043347
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-07,362694.08609758306,167809.77593803042,319.63766845339126,309.3401748564328,628.977843309824
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-08,316239.0570259074,146316.15826262347,278.697444309759,269.7188869258475,548.4163312356065
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-09,346446.75661193073,160292.52979289996,305.3191043674285,295.48289971274727,600.8020040801757
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-10,436577.14776449755,201993.6804988697,384.7498676168947,372.3547099454411,757.1045775623357
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-11,359414.19405688177,166292.24926872895,316.7471414642456,306.5427695050045,623.2899109692501
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2026-12,323770.8634639771,149800.94282136878,285.33512918355956,276.1427311787434,561.477860362303
D4U1Y,NHS Frimley ICB - D4U1Y,E54000034,E40000005,South East,2027-01,376932.80279847403,174397.6855588637,332.186067731169,321.48431307874654,653.6703808099155
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-02,804826.8900117953,372373.9240827981,709.2836649196155,686.4332792523766,1395.716944171992
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-03,824369.6397310356,381415.88141627493,726.5064407929046,703.1012036742234,1429.607644467128
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-04,801358.6424368755,370769.24986627855,706.2271426024354,683.4752263025349,1389.7023689049702
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-05,791480.9961446123,366199.1019795721,697.5220990087088,675.050625658794,1372.5727246675028
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-06,787053.0176302561,364150.3834841936,693.6197780651306,671.2740224540676,1364.893800519198
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-07,848030.3979403137,392363.1416165822,747.358364983966,723.2813592440184,1470.6397242279845
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-08,753216.6897407718,348495.1334557373,663.8002542014044,642.4151687064038,1306.2154229078083
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-09,838636.9526466421,388017.0218135891,739.0800415496935,715.2697314810366,1454.3497730307301
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-10,1000925.3541991279,463103.93760778964,882.1027383005517,853.6847882402194,1735.787526540771
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-11,855165.2766284274,395664.27731162426,753.646242498332,729.3666655822274,1483.0129080805593
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2026-12,759362.4732719628,351338.6387591443,669.2164547793225,647.6568801790771,1316.8733349583995
D9Y0V,NHS Hampshire and Isle Of Wight ICB - D9Y0V,E54000042,E40000005,South East,2027-01,893430.0927690853,413368.48167834803,787.3685365301867,762.0025572868847,1549.3710938170714
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-02,253156.12902592393,117129.21417127708,223.10326508814683,215.91573786451883,439.0190029526657
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-03,247035.66182899897,114297.42212304471,217.70937547246612,210.6956185808798,428.40499405334594
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-04,249130.6187497857,115266.70798943313,219.55563426558692,212.4823980323057,432.03803229789264
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-05,244060.75447265344,112921.00448614277,215.0876275926529,208.1583333119217,423.2459609045746
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-06,239626.02655875523,110869.163206941,211.1793584894114,204.37597357430832,415.55533206371973
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-07,258259.75729328571,119490.53945571129,227.60102753468817,220.26859974218164,447.8696272768698
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-08,230719.38976029414,106748.27791324188,203.33005316807976,196.7795426143687,400.1095957824484
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-09,256009.54040857524,118449.41856152157,225.61794011718393,218.34939975722804,443.967339874412
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-10,306372.56431070063,141751.170866089,270.0022302211219,261.3037991184312,531.3060293395531
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-11,256412.39823090416,118635.8111261958,225.97297357370627,218.69299540429904,444.6659689780053
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2026-12,232284.8332984846,107472.57075246038,204.709658576115,198.1147024540067,402.82436103012174
M2L0M,NHS Shropshire Telford and Wrekin ICB - M2L0M,E54000011,E40000011,Midlands,2027-01,273086.41279524256,126350.47413086431,240.6675697730749,232.914188356156,473.5817581292309
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-02,1246178.497251234,576576.6314321897,1098.2412027279804,1062.8601044746736,2161.101307202654
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-03,1263802.160807097,584730.6740424157,1113.7727124617443,1077.8912488328278,2191.663961294572
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-04,1222845.0077395972,565780.7905379253,1077.6776962627148,1042.9590749232887,2120.6367711860034
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-05,1248195.4236778466,577509.8144773699,1100.0186942426094,1064.580332064249,2164.5990263068584
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-06,1246697.9345728902,576816.9625098173,1098.698976209176,1063.303130258846,2162.0021064680222
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-07,1354806.4326522322,626836.1481957134,1193.9736156108827,1155.5083880262205,2349.482003637103
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-08,1173904.750282336,543137.3178344776,1034.5472720656717,1001.2181467426324,2035.765418808304
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-09,1306766.9587268222,604609.4462322439,1151.6370404423694,1114.5357341183783,2266.1727745607477
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-10,1473767.2507927346,681876.4397327292,1298.8122661575794,1256.969541365088,2555.7818075226673
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-11,1308642.848253516,605477.37491712,1153.2902379373713,1116.1356719625335,2269.4259098999046
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2026-12,1177885.5630134165,544979.1435439659,1038.055511512316,1004.6133642372232,2042.668875749539
W2U3Z,NHS North West London ICB - W2U3Z,E54000027,E40000003,London,2027-01,1350039.340747416,624630.5301415828,1189.7724383649197,1151.4425565171955,2341.214994882115
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-02,249093.00187652025,115249.30357255365,219.52248299534028,212.45031476820103,431.9727977635413
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-03,252756.3169055609,116944.23077919228,222.75091576989004,215.57473988312483,438.3256556530149
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-04,251763.56066877965,116484.90649450979,221.87601237049483,214.72802249884109,436.6040348693359
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-05,251340.84309069705,116289.32530148195,221.5034767647275,214.3674885543097,435.87096531903717
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-06,245936.94232355276,113789.07119840884,216.7410879969692,209.75852559546658,426.4996135924358
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-07,273296.54901192005,126447.69907273345,240.8527601385399,233.09341260188353,473.94617274042344
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-08,235668.35157684167,109038.04277402669,207.6915100457651,201.0004901631984,408.6920002089635
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-09,265771.5164540647,122966.04862442604,234.22104499890673,226.6753457613312,460.8963907602379
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-10,304797.74883079744,141022.54185625399,268.61436544048377,259.9606459913388,528.5750114318225
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-11,258072.22152749475,119403.77119550513,227.43575465810503,220.10865132061843,447.5444059787235
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2026-12,239650.92587714558,110880.6835189622,211.2013019408804,204.39721009235458,415.598512033235
X2C4Y,NHS West Yorkshire ICB - X2C4Y,E54000054,E40000012,North East and Yorkshire,2027-01,271766.656626855,125739.85489167892,239.50448550795983,231.78857418281925,471.29305969077905
