SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Appointments
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2025-11,333193
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2025-12,333772
16C,NHS North East and North Cumbria ICB - 16C,E54000050,E40000012,North East and Yorkshire,2026-01,359560
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2023-08,420839
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2023-09,471514
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2023-10,509580
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2023-11,456154
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2023-12,378655
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-01,476909
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-02,450503
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-03,427908
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-04,444176
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-05,432265
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-06,399840
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-07,412698
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-08,387500
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-09,418463
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-10,557790
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-11,444056
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2024-12,392429
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-01,458495
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-02,416690
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-03,439296
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-04,410713
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-05,403249
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-06,421053
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-07,445724
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-08,374472
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-09,436998
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-10,562485
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-11,434262
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2025-12,416225
18C,NHS Herefordshire and Worcestershire ICB - 18C,E54000019,E40000011,Midlands,2026-01,431654
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2023-08,359849
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2023-09,379080
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2023-10,406873
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2023-11,388565
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2023-12,327889
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-01,407049
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-02,374635
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-03,360894
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-04,372938
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-05,378275
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-06,352929
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-07,407157
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-08,350814
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-09,375552
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-10,441275
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-11,381150
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2024-12,355409
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-01,389677
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-02,358440
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-03,370841
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-04,356040
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-05,361380
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-06,378954
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-07,398859
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-08,335025
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-09,394877
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-10,440093
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-11,371857
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2025-12,388279
36J,NHS West Yorkshire ICB - 36J,E54000054,E40000012,North East and Yorkshire,2026-01,400380
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2023-08,621836
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2023-09,668812
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2023-10,732523
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2023-11,702229
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2023-12,569215
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-01,729038
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-02,692173
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-03,674288
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-04,686714
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-05,695214
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-06,658658
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-07,705782
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-08,631043
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-09,680237
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-10,815328
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-11,700689
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2024-12,622007
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-01,732625
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-02,659922
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-03,696937
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-04,641165
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-05,657073
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-06,685561
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-07,722973
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-08,605671
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-09,710664
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-10,818945
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-11,675039
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2025-12,664613
36L,NHS South West London ICB - 36L,E54000031,E40000003,London,2026-01,709220
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2023-08,288854
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2023-09,318279
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2023-10,350515
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2023-11,311497
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2023-12,260664
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-01,324621
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-02,297297
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-03,287030
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-04,301700
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-05,297629
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-06,274175
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-07,307819
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-08,272724
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-09,291332
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-10,391865
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-11,309269
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2024-12,277291
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-01,317924
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-02,282872
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-03,300018
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-04,283096
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-05,280208
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-06,289035
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-07,307092
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-08,255888
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-09,301975
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-10,392850
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-11,293276
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2025-12,292062
42D,NHS Humber and North Yorkshire ICB - 42D,E54000051,E40000012,North East and Yorkshire,2026-01,310916
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2023-08,478359
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2023-09,537595
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2023-10,561891
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2023-11,527900
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2023-12,438632
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-01,539914
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-02,509018
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-03,487777
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-04,493226
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-05,495966
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-06,457130
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-07,514592
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-08,444795
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-09,485112
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-10,630257
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-11,498481
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2024-12,456172
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-01,533869
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-02,485604
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-03,507193
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-04,473477
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-05,475423
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-06,496579
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-07,536420
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-08,443222
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-09,533940
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-10,653268
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-11,512809
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2025-12,529853
52R,NHS Nottingham and Nottinghamshire ICB - 52R,E54000060,E40000011,Midlands,2026-01,553824
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2023-08,411433
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2023-09,436069
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2023-10,499040
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2023-11,454476
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2023-12,364561
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-01,467259
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-02,433389
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-03,417482
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-04,429557
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-05,435588
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-06,401216
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-07,440439
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-08,395785
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-09,425444
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-10,556918
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-11,446581
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2024-12,389342
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-01,489980
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-02,457012
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-03,484855
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-04,452193
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-05,451652
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-06,473937
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-07,494133
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-08,430157
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-09,495651
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-10,621223
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-11,478653
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2025-12,476170
70F,NHS Sussex ICB - 70F,E54000053,E40000005,South East,2026-01,509168
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2023-08,387173
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2023-09,423412
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2023-10,485161
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2023-11,433194
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2023-12,347102
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-01,435578
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-02,423651
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-03,413712
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-04,425352
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-05,415641
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-06,378774
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-07,442986
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-08,383150
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-09,407036
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-10,540225
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-11,435442
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2024-12,386879
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2025-01,449702
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2025-02,404823
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2025-03,432835
71E,NHS Lincolnshire ICB - 71E,E54000013,E40000011,Midlands,2025-04,411980
