GP_CODE,Order,Seasonal_Order,MSE,RMSE,MAPE,Runtime_Seconds,Status
E85122,"(0, 1, 1)","(0, 0, 0, 12)",335123.08587750635,578.8981653775613,10.655002429792555,0.3620591163635254,Success
E85123,"(0, 0, 1)","(0, 0, 0, 12)",266461.2747383448,516.1988713067327,10.798275308345051,0.29587793350219727,Success
E85125,"(0, 0, 1)","(1, 1, 0, 12)",52775.82267561503,229.7298906882059,12.838103604141557,2.1911983489990234,Success
E85126,"(1, 0, 0)","(0, 0, 0, 12)",166943.84423552765,408.587621246077,12.373222044504685,0.26984596252441406,Success
E85127,"(0, 0, 1)","(0, 0, 0, 12)",126715.00785844417,355.97051543413556,10.32004310727772,0.400723934173584,Success
E85128,"(0, 1, 1)","(1, 1, 0, 12)",1171204.3805505668,1082.2219645482007,8.83978031790958,2.0870373249053955,Success
E85129,"(0, 0, 0)","(0, 0, 0, 12)",87254.39619377155,295.3885512232516,6.55926154692896,0.26081204414367676,Success
E85130,"(2, 1, 0)","(1, 0, 0, 12)",18585.38387388214,136.32822112050806,6.097440567904281,1.5427610874176025,Success
E85600,"(0, 1, 1)","(0, 0, 0, 12)",182484.52033792474,427.18206930760186,10.14503020290614,0.4880540370941162,Success
E85605,"(0, 0, 0)","(0, 0, 0, 12)",998675.864763552,999.337713069787,18.642423874546896,0.25029420852661133,Success
E85623,"(0, 1, 1)","(0, 0, 0, 12)",35814.204628896405,189.24641245977796,10.01962187725755,0.34899115562438965,Success
E85624,"(0, 0, 0)","(0, 0, 0, 12)",73218.91666666667,270.58994191703925,7.825034607069428,0.23463129997253418,Success
E85628,"(0, 0, 0)","(0, 0, 1, 12)",65851.22249759645,256.6149303871395,7.328260828971957,0.7946538925170898,Success
E85633,"(0, 0, 0)","(0, 0, 0, 12)",198954.02768166107,446.04262989277277,12.751435147352879,0.26894092559814453,Success
E85635,"(1, 1, 0)","(0, 0, 1, 12)",71744.45896763318,267.851561443336,14.77043658812913,1.049267053604126,Success
E85636,"(0, 0, 0)","(0, 0, 0, 12)",204130.64071510953,451.80819018152994,8.076520420428205,0.24174165725708008,Success
E85640,"(0, 0, 1)","(0, 0, 0, 12)",32609.8715838284,180.58203560661397,16.993138978530272,0.5771358013153076,Success
