GP_CODE,Month,Total_Appointments,Type
E83024,2025-12-01,6002.0,Historical
E83024,2026-01-01,5579.0,Historical
E83024,2026-02-01,4790.617183428583,Forecast
E83024,2026-03-01,5464.0000724991705,Forecast
E83024,2026-04-01,4557.5475714995055,Forecast
E83024,2026-05-01,5177.505466374307,Forecast
E83024,2026-06-01,5133.780578645832,Forecast
E83024,2026-07-01,5360.3644023670795,Forecast
E83024,2026-08-01,4963.674559663545,Forecast
E83024,2026-09-01,6792.17133841574,Forecast
E83024,2026-10-01,7538.62377673862,Forecast
E83024,2026-11-01,6597.5987691918335,Forecast
E83024,2026-12-01,6404.225295118375,Forecast
E83024,2027-01-01,6962.651094881006,Forecast
E83025,2022-10-01,2489.0,Historical
E83025,2022-11-01,2619.0,Historical
E83025,2022-12-01,2015.0,Historical
E83025,2023-01-01,2150.0,Historical
E83025,2023-02-01,1851.0,Historical
E83025,2023-03-01,2279.0,Historical
E83025,2023-04-01,1618.0,Historical
E83025,2023-05-01,1903.0,Historical
E83025,2023-06-01,2080.0,Historical
E83025,2023-07-01,1903.0,Historical
E83025,2023-08-01,1840.0,Historical
E83025,2023-09-01,2481.0,Historical
E83025,2023-10-01,2364.0,Historical
E83025,2023-11-01,1904.0,Historical
E83025,2023-12-01,1820.0,Historical
E83025,2024-01-01,2288.0,Historical
E83025,2024-02-01,1997.0,Historical
E83025,2024-03-01,1946.0,Historical
E83025,2024-04-01,1905.0,Historical
E83025,2024-05-01,1955.0,Historical
E83025,2024-06-01,1955.0,Historical
E83025,2024-07-01,1937.0,Historical
E83025,2024-08-01,1734.0,Historical
E83025,2024-09-01,2058.0,Historical
E83025,2024-10-01,2779.0,Historical
E83025,2024-11-01,2386.0,Historical
E83025,2024-12-01,1974.0,Historical
E83025,2025-01-01,2114.0,Historical
E83025,2025-02-01,1902.0,Historical
E83025,2025-03-01,2041.0,Historical
E83025,2025-04-01,1793.0,Historical
E83025,2025-05-01,1957.0,Historical
E83025,2025-06-01,2019.0,Historical
E83025,2025-07-01,2221.0,Historical
E83025,2025-08-01,1726.0,Historical
E83025,2025-09-01,2063.0,Historical
E83025,2025-10-01,2482.0,Historical
E83025,2025-11-01,1952.0,Historical
E83025,2025-12-01,1984.0,Historical
E83025,2026-01-01,1525.0,Historical
E83025,2026-02-01,1823.68124970308,Forecast
E83025,2026-03-01,1989.3694261655808,Forecast
E83025,2026-04-01,1684.7068117825845,Forecast
E83025,2026-05-01,1843.7045142468503,Forecast
E83025,2026-06-01,1920.1797012939437,Forecast
E83025,2026-07-01,1919.2946634357652,Forecast
E83025,2026-08-01,1681.1462766939183,Forecast
E83025,2026-09-01,2096.051088800909,Forecast
E83025,2026-10-01,2373.519839381785,Forecast
E83025,2026-11-01,2084.47165443895,Forecast
E83025,2026-12-01,1829.033029705831,Forecast
E83025,2027-01-01,1901.4421720857467,Forecast
E83026,2022-10-01,1530.0,Historical
E83026,2022-11-01,1521.0,Historical
E83026,2022-12-01,1299.0,Historical
E83026,2023-01-01,1483.0,Historical
E83026,2023-02-01,1329.0,Historical
E83026,2023-03-01,1409.0,Historical
E83026,2023-04-01,1245.0,Historical
E83026,2023-05-01,1249.0,Historical
E83026,2023-06-01,1480.0,Historical
E83026,2023-07-01,1332.0,Historical
E83026,2023-08-01,1345.0,Historical
E83026,2023-09-01,1526.0,Historical
E83026,2023-10-01,1721.0,Historical
E83026,2023-11-01,1231.0,Historical
E83026,2023-12-01,1281.0,Historical
E83026,2024-01-01,1633.0,Historical
E83026,2024-02-01,1355.0,Historical
E83026,2024-03-01,1372.0,Historical
E83026,2024-04-01,1614.0,Historical
E83026,2024-05-01,1615.0,Historical
E83026,2024-06-01,1533.0,Historical
E83026,2024-07-01,1328.0,Historical
E83026,2024-08-01,1530.0,Historical
E83026,2024-09-01,1602.0,Historical
E83026,2024-10-01,2052.0,Historical
E83026,2024-11-01,1490.0,Historical
E83026,2024-12-01,1455.0,Historical
E83026,2025-01-01,1708.0,Historical
E83026,2025-02-01,1564.0,Historical
E83026,2025-03-01,1650.0,Historical
E83026,2025-04-01,1525.0,Historical
E83026,2025-05-01,1424.0,Historical
E83026,2025-06-01,1580.0,Historical
E83026,2025-07-01,1596.0,Historical
E83026,2025-08-01,1469.0,Historical
E83026,2025-09-01,1782.0,Historical
E83026,2025-10-01,1972.0,Historical
E83026,2025-11-01,1759.0,Historical
E83026,2025-12-01,1677.0,Historical
E83026,2026-01-01,1717.0,Historical
E83026,2026-02-01,1627.6595664800102,Forecast
E83026,2026-03-01,1696.3368712369816,Forecast
E83026,2026-04-01,1678.2149008357605,Forecast
E83026,2026-05-01,1637.4543229194146,Forecast
E83026,2026-06-01,1750.1937381522414,Forecast
E83026,2026-07-01,1625.297404482832,Forecast
E83026,2026-08-01,1653.705134004117,Forecast
E83026,2026-09-01,1870.9701365297044,Forecast
E83026,2026-10-01,2156.7737627198217,Forecast
E83026,2026-11-01,1773.2190798386496,Forecast
E83026,2026-12-01,1690.3911592183968,Forecast
E83026,2027-01-01,1926.350073018945,Forecast
E83027,2022-10-01,2361.0,Historical
E83027,2022-11-01,2407.0,Historical
E83027,2022-12-01,2227.0,Historical
E83027,2023-01-01,2075.0,Historical
E83027,2023-02-01,2108.0,Historical
E83027,2023-03-01,2416.0,Historical
E83027,2023-04-01,1623.0,Historical
E83027,2023-05-01,2012.0,Historical
E83027,2023-06-01,2353.0,Historical
E83027,2023-07-01,1988.0,Historical
E83027,2023-08-01,2072.0,Historical
E83027,2023-09-01,2183.0,Historical
E83027,2023-10-01,2222.0,Historical
E83027,2023-11-01,2091.0,Historical
E83027,2023-12-01,2047.0,Historical
E83027,2024-01-01,2468.0,Historical
E83027,2024-02-01,2669.0,Historical
E83027,2024-03-01,2745.0,Historical
E83027,2024-04-01,2545.0,Historical
E83027,2024-05-01,2411.0,Historical
E83027,2024-06-01,2253.0,Historical
E83027,2024-07-01,2819.0,Historical
E83027,2024-08-01,2671.0,Historical
E83027,2024-09-01,2713.0,Historical
E83027,2024-10-01,3735.0,Historical
E83027,2024-11-01,3061.0,Historical
E83027,2024-12-01,2920.0,Historical
E83027,2025-01-01,3228.0,Historical
E83027,2025-02-01,3040.0,Historical
E83027,2025-03-01,3339.0,Historical
E83027,2025-04-01,3291.0,Historical
E83027,2025-05-01,3286.0,Historical
E83027,2025-06-01,3647.0,Historical
E83027,2025-07-01,4296.0,Historical
E83027,2025-08-01,3709.0,Historical
E83027,2025-09-01,4211.0,Historical
E83027,2025-10-01,4721.0,Historical
E83027,2025-11-01,4088.0,Historical
E83027,2025-12-01,4435.0,Historical
E83027,2026-01-01,4312.0,Historical
E83027,2026-02-01,4532.793146299751,Forecast
E83027,2026-03-01,4981.326096775284,Forecast
E83027,2026-04-01,4455.678882567427,Forecast
E83027,2026-05-01,4553.613194131803,Forecast
E83027,2026-06-01,4875.849265341094,Forecast
E83027,2026-07-01,5515.452590132665,Forecast
E83027,2026-08-01,4998.159911187296,Forecast
E83027,2026-09-01,5432.447951261394,Forecast
E83027,2026-10-01,6303.5094477842085,Forecast
E83027,2026-11-01,5536.705471117577,Forecast
E83027,2026-12-01,5618.515932380006,Forecast
E83027,2027-01-01,5733.538515250335,Forecast
E83028,2022-10-01,2084.0,Historical
E83028,2022-11-01,1886.0,Historical
E83028,2022-12-01,1511.0,Historical
E83028,2023-01-01,1805.0,Historical
E83028,2023-02-01,1635.0,Historical
E83028,2023-03-01,2114.0,Historical
E83028,2023-04-01,1526.0,Historical
E83028,2023-05-01,1569.0,Historical
E83028,2023-06-01,1507.0,Historical
E83028,2023-07-01,1458.0,Historical
E83028,2023-08-01,1560.0,Historical
E83028,2023-09-01,1757.0,Historical
E83028,2023-10-01,1852.0,Historical
E83028,2023-11-01,1473.0,Historical
E83028,2023-12-01,1262.0,Historical
E83028,2024-01-01,1797.0,Historical
E83028,2024-02-01,1746.0,Historical
E83028,2024-03-01,1900.0,Historical
E83028,2024-04-01,1753.0,Historical
E83028,2024-05-01,1555.0,Historical
E83028,2024-06-01,1701.0,Historical
E83028,2024-07-01,1881.0,Historical
E83028,2024-08-01,1468.0,Historical
E83028,2024-09-01,1703.0,Historical
E83028,2024-10-01,2294.0,Historical
E83028,2024-11-01,1781.0,Historical
E83028,2024-12-01,1530.0,Historical
E83028,2025-01-01,1913.0,Historical
E83028,2025-02-01,1752.0,Historical
E83028,2025-03-01,1879.0,Historical
E83028,2025-04-01,1536.0,Historical
E83028,2025-05-01,1528.0,Historical
E83028,2025-06-01,1726.0,Historical
E83028,2025-07-01,1790.0,Historical
E83028,2025-08-01,1492.0,Historical
E83028,2025-09-01,1750.0,Historical
E83028,2025-10-01,2142.0,Historical
E83028,2025-11-01,1855.0,Historical
E83028,2025-12-01,1783.0,Historical
E83028,2026-01-01,1953.0,Historical
E83028,2026-02-01,1840.51414015098,Forecast
E83028,2026-03-01,2116.8325583542805,Forecast
E83028,2026-04-01,1724.0587223507716,Forecast
E83028,2026-05-01,1670.6792623327071,Forecast
E83028,2026-06-01,1768.9623890886894,Forecast
E83028,2026-07-01,1842.648516189431,Forecast
E83028,2026-08-01,1621.1109237275125,Forecast
E83028,2026-09-01,1870.056029212505,Forecast
E83028,2026-10-01,2256.7365293825715,Forecast
E83028,2026-11-01,1888.1260226408829,Forecast
E83028,2026-12-01,1646.6115060761686,Forecast
E83028,2027-01-01,2010.1169262008732,Forecast
E83030,2022-10-01,2303.0,Historical
E83030,2022-11-01,2029.0,Historical
E83030,2022-12-01,1802.0,Historical
E83030,2023-01-01,2021.0,Historical
E83030,2023-02-01,1822.0,Historical
E83030,2023-03-01,1656.0,Historical
E83030,2023-04-01,1515.0,Historical
E83030,2023-05-01,1919.0,Historical
E83030,2023-06-01,1832.0,Historical
E83030,2023-07-01,1999.0,Historical
E83030,2023-08-01,1784.0,Historical
E83030,2023-09-01,1690.0,Historical
E83030,2023-10-01,1792.0,Historical
E83030,2023-11-01,1548.0,Historical
E83030,2023-12-01,1525.0,Historical
E83030,2024-01-01,2017.0,Historical
E83030,2024-02-01,1982.0,Historical
E83030,2024-03-01,2048.0,Historical
E83030,2024-04-01,1838.0,Historical
E83030,2024-05-01,1912.0,Historical
E83030,2024-06-01,1826.0,Historical
E83030,2024-07-01,1584.0,Historical
E83030,2024-08-01,1747.0,Historical
E83030,2024-09-01,2169.0,Historical
E83030,2024-10-01,2545.0,Historical
E83030,2024-11-01,2327.0,Historical
E83030,2024-12-01,1953.0,Historical
E83030,2025-01-01,2377.0,Historical
E83030,2025-02-01,2068.0,Historical
E83030,2025-03-01,2310.0,Historical
E83030,2025-04-01,2007.0,Historical
E83030,2025-05-01,2137.0,Historical
E83030,2025-06-01,2093.0,Historical
E83030,2025-07-01,2167.0,Historical
E83030,2025-08-01,1736.0,Historical
E83030,2025-09-01,2390.0,Historical
E83030,2025-10-01,2327.0,Historical
E83030,2025-11-01,2208.0,Historical
E83030,2025-12-01,2035.0,Historical
E83030,2026-01-01,2289.0,Historical
E83030,2026-02-01,2116.0736863050697,Forecast
E83030,2026-03-01,2182.2251822025955,Forecast
E83030,2026-04-01,1946.7622100388871,Forecast
E83030,2026-05-01,2153.0140326748806,Forecast
E83030,2026-06-01,2082.376793748635,Forecast
E83030,2026-07-01,2092.418895319479,Forecast
E83030,2026-08-01,1895.7892031865736,Forecast
E83030,2026-09-01,2253.6222726362776,Forecast
E83030,2026-10-01,2410.6847274225265,Forecast
E83030,2026-11-01,2191.230358404689,Forecast
E83030,2026-12-01,1966.8470698075266,Forecast
E83030,2027-01-01,2331.46383742576,Forecast
E83031,2022-10-01,2676.0,Historical
E83031,2022-11-01,2390.0,Historical
E83031,2022-12-01,2167.0,Historical
E83031,2023-01-01,2300.0,Historical
E83031,2023-02-01,2386.0,Historical
E83031,2023-03-01,2346.0,Historical
E83031,2023-04-01,1830.0,Historical
E83031,2023-05-01,2184.0,Historical
E83031,2023-06-01,2389.0,Historical
E83031,2023-07-01,2255.0,Historical
E83031,2023-08-01,2056.0,Historical
E83031,2023-09-01,2402.0,Historical
E83031,2023-10-01,2268.0,Historical
E83031,2023-11-01,2018.0,Historical
E83031,2023-12-01,2167.0,Historical
E83031,2024-01-01,2429.0,Historical
E83031,2024-02-01,2307.0,Historical
E83031,2024-03-01,2349.0,Historical
E83031,2024-04-01,2430.0,Historical
E83031,2024-05-01,2572.0,Historical
E83031,2024-06-01,2282.0,Historical
E83031,2024-07-01,2602.0,Historical
E83031,2024-08-01,2267.0,Historical
E83031,2024-09-01,2529.0,Historical
E83031,2024-10-01,3108.0,Historical
E83031,2024-11-01,2874.0,Historical
E83031,2024-12-01,2412.0,Historical
E83031,2025-01-01,2967.0,Historical
E83031,2025-02-01,2589.0,Historical
E83031,2025-03-01,2865.0,Historical
E83031,2025-04-01,2525.0,Historical
E83031,2025-05-01,2698.0,Historical
E83031,2025-06-01,2977.0,Historical
E83031,2025-07-01,3053.0,Historical
E83031,2025-08-01,2619.0,Historical
E83031,2025-09-01,3198.0,Historical
E83031,2025-10-01,3836.0,Historical
E83031,2025-11-01,3277.0,Historical
E83031,2025-12-01,3152.0,Historical
E83031,2026-01-01,3493.0,Historical
E83031,2026-02-01,3335.3444561482606,Forecast
E83031,2026-03-01,3516.7681798910457,Forecast
E83031,2026-04-01,3160.7544021114945,Forecast
E83031,2026-05-01,3504.9626936052236,Forecast
E83031,2026-06-01,3624.5986999103175,Forecast
E83031,2026-07-01,3776.8386249444247,Forecast
E83031,2026-08-01,3302.4337539208323,Forecast
E83031,2026-09-01,3902.3875780406615,Forecast
E83031,2026-10-01,4493.812675091562,Forecast
E83031,2026-11-01,4003.419433565968,Forecast
E83031,2026-12-01,3744.2842940821006,Forecast
E83031,2027-01-01,4265.96578791576,Forecast
E83032,2022-10-01,5764.0,Historical
E83032,2022-11-01,6101.0,Historical
E83032,2022-12-01,4939.0,Historical
E83032,2023-01-01,5812.0,Historical
E83032,2023-02-01,5394.0,Historical
E83032,2023-03-01,5681.0,Historical
E83032,2023-04-01,4381.0,Historical
E83032,2023-05-01,5273.0,Historical
E83032,2023-06-01,5515.0,Historical
E83032,2023-07-01,5113.0,Historical
E83032,2023-08-01,5156.0,Historical
E83032,2023-09-01,5190.0,Historical
E83032,2023-10-01,5905.0,Historical
E83032,2023-11-01,4624.0,Historical
E83032,2023-12-01,4531.0,Historical
E83032,2024-01-01,5938.0,Historical
E83032,2024-02-01,5204.0,Historical
E83032,2024-03-01,5383.0,Historical
E83032,2024-04-01,5646.0,Historical
E83032,2024-05-01,5180.0,Historical
E83032,2024-06-01,5385.0,Historical
E83032,2024-07-01,6033.0,Historical
E83032,2024-08-01,5129.0,Historical
E83032,2024-09-01,5088.0,Historical
E83032,2024-10-01,6105.0,Historical
E83032,2024-11-01,5564.0,Historical
E83032,2024-12-01,4893.0,Historical
E83032,2025-01-01,5854.0,Historical
E83032,2025-02-01,3973.0,Historical
E83032,2025-03-01,4243.0,Historical
E83032,2025-04-01,4016.0,Historical
E83032,2025-05-01,4404.0,Historical
E83032,2025-06-01,4525.0,Historical
E83032,2025-07-01,4975.0,Historical
E83032,2025-08-01,4168.0,Historical
E83032,2025-09-01,4614.0,Historical
E83032,2025-10-01,5716.0,Historical
E83032,2025-11-01,4619.0,Historical
E83032,2025-12-01,5013.0,Historical
E83032,2026-01-01,5189.0,Historical
E83032,2026-02-01,4433.783823546873,Forecast
E83032,2026-03-01,4685.432935347103,Forecast
E83032,2026-04-01,4293.691684282135,Forecast
E83032,2026-05-01,4538.767427441057,Forecast
E83032,2026-06-01,4716.789894409592,Forecast
E83032,2026-07-01,4920.01186091898,Forecast
E83032,2026-08-01,4422.579610517987,Forecast
E83032,2026-09-01,4537.961489281031,Forecast
E83032,2026-10-01,5281.22464890906,Forecast
E83032,2026-11-01,4723.017050821507,Forecast
E83032,2026-12-01,4353.056989029638,Forecast
E83032,2027-01-01,5124.301221027064,Forecast
E83034,2022-10-01,1100.0,Historical
E83034,2022-11-01,1125.0,Historical
E83034,2022-12-01,890.0,Historical
E83034,2023-01-01,1236.0,Historical
E83034,2023-02-01,1157.0,Historical
E83034,2023-03-01,1705.0,Historical
E83034,2023-04-01,1309.0,Historical
E83034,2023-05-01,1403.0,Historical
E83034,2023-06-01,1609.0,Historical
E83034,2023-07-01,1958.0,Historical
E83034,2023-08-01,2168.0,Historical
E83034,2023-09-01,2295.0,Historical
E83034,2023-10-01,2432.0,Historical
E83034,2023-11-01,2081.0,Historical
E83034,2023-12-01,2064.0,Historical
E83034,2024-01-01,2362.0,Historical
E83034,2024-02-01,2687.0,Historical
E83034,2024-03-01,2596.0,Historical
E83034,2024-04-01,2256.0,Historical
E83034,2024-05-01,2430.0,Historical
E83034,2024-06-01,2042.0,Historical
E83034,2024-07-01,2327.0,Historical
E83034,2024-08-01,2421.0,Historical
E83034,2024-09-01,2757.0,Historical
E83034,2024-10-01,2793.0,Historical
E83034,2024-11-01,1540.0,Historical
E83034,2024-12-01,1565.0,Historical
E83034,2025-01-01,1726.0,Historical
E83034,2025-02-01,1600.0,Historical
E83034,2025-03-01,1793.0,Historical
E83034,2025-04-01,1581.0,Historical
E83034,2025-05-01,1656.0,Historical
E83034,2025-06-01,1465.0,Historical
E83034,2025-07-01,1802.0,Historical
E83034,2025-08-01,1622.0,Historical
E83034,2025-09-01,1834.0,Historical
E83034,2025-10-01,2480.0,Historical
E83034,2025-11-01,1688.0,Historical
E83034,2025-12-01,1629.0,Historical
E83034,2026-01-01,1791.0,Historical
E83034,2026-02-01,1918.206266702383,Forecast
E83034,2026-03-01,2061.2711884611567,Forecast
E83034,2026-04-01,1774.7980751969478,Forecast
E83034,2026-05-01,1909.5709554146467,Forecast
E83034,2026-06-01,1748.3503019688455,Forecast
E83034,2026-07-01,2085.4270198244244,Forecast
E83034,2026-08-01,2150.2018304593216,Forecast
E83034,2026-09-01,2398.1375844574286,Forecast
E83034,2026-10-01,2636.170224741949,Forecast
E83034,2026-11-01,1865.4102552391578,Forecast
E83034,2026-12-01,1831.4097286698648,Forecast
E83034,2027-01-01,2100.8083931937995,Forecast
E83035,2022-10-01,5106.0,Historical
E83035,2022-11-01,5373.0,Historical
E83035,2022-12-01,4653.0,Historical
E83035,2023-01-01,5881.0,Historical
E83035,2023-02-01,5490.0,Historical
E83035,2023-03-01,5618.0,Historical
E83035,2023-04-01,4898.0,Historical
E83035,2023-05-01,5839.0,Historical
E83035,2023-06-01,5689.0,Historical
E83035,2023-07-01,6099.0,Historical
E83035,2023-08-01,6101.0,Historical
E83035,2023-09-01,6846.0,Historical
E83035,2023-10-01,6656.0,Historical
E83035,2023-11-01,5810.0,Historical
E83035,2023-12-01,4963.0,Historical
E83035,2024-01-01,6521.0,Historical
E83035,2024-02-01,5706.0,Historical
E83035,2024-03-01,5612.0,Historical
E83035,2024-04-01,5918.0,Historical
E83035,2024-05-01,6115.0,Historical
E83035,2024-06-01,5840.0,Historical
E83035,2024-07-01,6415.0,Historical
E83035,2024-08-01,5040.0,Historical
E83035,2024-09-01,6224.0,Historical
E83035,2024-10-01,6860.0,Historical
E83035,2024-11-01,5745.0,Historical
E83035,2024-12-01,5410.0,Historical
E83035,2025-01-01,5844.0,Historical
E83035,2025-02-01,4919.0,Historical
E83035,2025-03-01,5296.0,Historical
E83035,2025-04-01,4957.0,Historical
E83035,2025-05-01,4879.0,Historical
E83035,2025-06-01,5071.0,Historical
E83035,2025-07-01,5616.0,Historical
E83035,2025-08-01,4112.0,Historical
E83035,2025-09-01,5752.0,Historical
E83035,2025-10-01,6538.0,Historical
E83035,2025-11-01,5266.0,Historical
E83035,2025-12-01,4992.0,Historical
E83035,2026-01-01,5213.0,Historical
E83035,2026-02-01,4944.583184026697,Forecast
E83035,2026-03-01,5078.958544886671,Forecast
E83035,2026-04-01,4865.24736877295,Forecast
E83035,2026-05-01,5191.200763472674,Forecast
E83035,2026-06-01,5117.622355295017,Forecast
E83035,2026-07-01,5592.341820065291,Forecast
E83035,2026-08-01,4732.0558643739605,Forecast
E83035,2026-09-01,5812.221140718415,Forecast
E83035,2026-10-01,6040.73937248646,Forecast
E83035,2026-11-01,5300.6219849053,Forecast
E83035,2026-12-01,4796.40663267602,Forecast
E83035,2027-01-01,5611.285341265861,Forecast
E83038,2022-10-01,5109.0,Historical
E83038,2022-11-01,4982.0,Historical
E83038,2022-12-01,4690.0,Historical
E83038,2023-01-01,5632.0,Historical
E83038,2023-02-01,5953.0,Historical
E83038,2023-03-01,6612.0,Historical
E83038,2023-04-01,5324.0,Historical
E83038,2023-05-01,6064.0,Historical
E83038,2023-06-01,6717.0,Historical
E83038,2023-07-01,6063.0,Historical
E83038,2023-08-01,5864.0,Historical
E83038,2023-09-01,6215.0,Historical
E83038,2023-10-01,6517.0,Historical
E83038,2023-11-01,5673.0,Historical
E83038,2023-12-01,6383.0,Historical
E83038,2024-01-01,7948.0,Historical
E83038,2024-02-01,7308.0,Historical
E83038,2024-03-01,6807.0,Historical
E83038,2024-04-01,6679.0,Historical
E83038,2024-05-01,6581.0,Historical
E83038,2024-06-01,6070.0,Historical
E83038,2024-07-01,6644.0,Historical
E83038,2024-08-01,5427.0,Historical
E83038,2024-09-01,6289.0,Historical
E83038,2024-10-01,6823.0,Historical
E83038,2024-11-01,5756.0,Historical
E83038,2024-12-01,5868.0,Historical
E83038,2025-01-01,5797.0,Historical
E83038,2025-02-01,6303.0,Historical
E83038,2025-03-01,6637.0,Historical
E83038,2025-04-01,6444.0,Historical
E83038,2025-05-01,6299.0,Historical
E83038,2025-06-01,6530.0,Historical
E83038,2025-07-01,6969.0,Historical
E83038,2025-08-01,5701.0,Historical
E83038,2025-09-01,6484.0,Historical
