SUB_ICB_CODE,SUB_ICB_NAME,ICB_CODE,REGION_CODE,REGION_NAME,Month,Forecast_Appointments,GP_Appointments,Required_GP_FTE
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-02,184913.16084150848,85554.84436671465,162.9616083175517
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-03,187603.3003097863,86799.50679358504,165.33239389254294
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-04,190648.64546539052,88208.51429551165,168.01621770573647
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-05,184658.96625860213,85437.23468506492,162.73758987631413
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-06,186302.87448475734,86197.83123645057,164.1863452122868
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-07,205388.0104007597,95028.06173805718,181.00583188201367
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-08,180305.42996197086,83422.95880222293,158.90087390899606
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-09,205856.32991306868,95244.74184242159,181.41855589032684
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-10,248592.43307614743,115017.70250307953,219.08133810110388
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-11,201872.95808780627,93401.73210198898,177.90806114664568
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2026-12,184859.9842891196,85530.24086287055,162.9147445007058
00L,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,North East and Yorkshire,2027-01,210623.8310427527,97450.54923499466,185.6200937809422
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-02,65529.78400949859,30319.045149643996,57.75056218979809
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-03,66421.83175382593,30731.774052153098,58.53671248029161
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-04,66312.68600241878,30681.27495445539,58.44052372277218
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-05,66018.27757941592,30545.05930222365,58.18106533756886
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-06,66859.09411406897,30934.084763882696,58.92206621691942
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-07,70063.77443229337,32416.812789422005,61.74631007508953
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-08,64464.715125042254,29826.263552948487,56.811930577044734
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-09,73926.80131178076,34204.14183595891,65.15074635420744
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-10,89139.88326534163,41242.86667821367,78.55784129183556
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-11,76493.53217242604,35391.70608673698,67.41277349854663
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2026-12,71098.73696757875,32895.66490697147,62.65840934661232
00N,NHS North East and North Cumbria ICB - 00N,E54000050,E40000012,North East and Yorkshire,2027-01,81189.77809345309,37564.545418739224,71.55151508331281
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-02,129848.37907954359,60077.702489453004,114.43371902752953
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-03,122595.15709940353,56721.812217261955,108.04154708049896
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-04,125236.3060565466,57943.807920268526,110.36915794336862
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-05,123576.57532068639,57175.890676569026,108.90645843156005
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-06,115121.64366599274,53263.998421000884,101.45523508762074
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-07,124750.81586079036,57719.1833562274,109.94130163090932
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-08,109722.37194465409,50765.88606539272,96.69692583884327
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-09,123773.95611652288,57267.21399391389,109.08040760745503
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-10,165708.01518796032,76669.08826394749,146.03635859799522
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-11,130626.09880192361,60437.53458310359,115.11911349162588
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2026-12,114128.13072327303,52804.32402679399,100.57966481294093
00P,NHS North East and North Cumbria ICB - 00P,E54000050,E40000012,North East and Yorkshire,2027-01,132003.9945914353,61075.05361792375,116.3334354627119
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-02,186187.14299492378,86144.28507696696,164.08435252755612
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-03,187997.42152982316,86981.85714381658,165.67972789298398
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-04,182533.3377355572,84453.75781060691,160.8643005916322
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-05,180923.22782779482,83708.79892317549,159.44533128223904
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-06,178531.74484770515,82602.31762548903,157.33774785807435
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-07,187910.80616675917,86941.78231153866,165.60339487912125
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-08,169353.8373477657,78355.92194334263,149.24937513017645
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-09,187279.223916758,86649.56448962848,165.04678950405426
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-10,222005.43778326106,102716.5432231779,195.65055852033885
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-11,188859.0164830732,87380.49627689396,166.43904052741706
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2026-12,172378.76256797672,79755.48163535354,151.91520311495913
01H,NHS North East and North Cumbria ICB - 01H,E54000050,E40000012,North East and Yorkshire,2027-01,199893.11992377072,92485.70889831596,176.16325504441136
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-02,123588.8443146138,57181.567243132595,108.91727093930018
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-03,122724.01389046363,56781.43113597262,108.15510692566214
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-04,124538.69645557286,57621.040841016715,109.75436350669851
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-05,121269.33548161935,56108.38664143302,106.87311741225336
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-06,119061.58522305671,55086.91402741073,104.92745529030614
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-07,129888.26620062375,60096.15729505321,114.4688710381966
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-08,114971.92284096178,53194.72621871043,101.32328803563891
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-09,126669.51700988357,58606.919942687055,111.63222846226105
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-10,152217.5612031603,70427.38169285518,134.14739370067653
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-11,122683.44867875929,56762.66259425134,108.11935732238351
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2026-12,111739.38590098725,51699.10960845618,98.47449449229748
02P,NHS South Yorkshire ICB - 02P,E54000061,E40000012,North East and Yorkshire,2027-01,130249.32031332001,60263.20829498808,114.78706341902492
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-02,102315.49481107594,47338.90327237344,90.1693395664256
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-03,103751.23047448388,48003.18341704032,91.4346350800768
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-04,107311.63511669225,49650.496478265595,94.57237424431543
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-05,105535.6242338946,48828.77922471878,93.00719852327387
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-06,110120.3252783317,50950.009441863396,97.04763703212076
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-07,118856.07298008192,54991.828486267266,104.74633997384241
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-08,103412.64185278301,47846.526656093025,91.136241249701
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-09,117072.90084266107,54166.79789351858,103.17485313051158
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-10,139058.27907452008,64338.90032479033,122.55028633293396
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-11,120788.11676847025,55885.73838901842,106.44902550289223
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2026-12,113424.35325570294,52478.70322493897,99.95943471416946
02Q,NHS Nottingham and Nottinghamshire ICB - 02Q,E54000060,E40000011,Midlands,2027-01,121662.56978195248,56290.32663538235,107.21966978168066
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-02,106692.28607058186,49363.93866373521,94.02654983568611
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-03,106766.63494640714,49398.338089233774,94.09207255092147
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-04,106718.09347503539,49375.87912520092,94.04929357181128
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-05,106769.19912770441,49399.52447386328,94.09433233116816
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-06,103609.72347476092,47937.711552933935,91.30992676749321
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-07,116110.5555205398,53721.54400306299,102.32675048202475
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-08,100849.0387658821,46660.409550530014,88.87697057243813
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-09,113476.90839685405,52503.01921684237,100.00575088922356
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-10,130002.81720556284,60149.15727274552,114.56982337665814
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-11,112429.72535078535,52018.512964706744,99.08288183753666
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2026-12,101005.44247234632,46732.77376032465,89.01480716252314
02T,NHS West Yorkshire ICB - 02T,E54000054,E40000012,North East and Yorkshire,2027-01,117575.16726436441,54399.18441129752,103.61749411675719
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-02,162347.91870722407,75114.45294130038,143.07514845961975
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-03,162180.54167373088,75037.01163865915,142.92764121649364
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-04,162415.43020735634,75145.68887853976,143.13464548293288
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-05,163498.67116676457,75646.87825452612,144.08929191338308
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-06,160363.8242051594,74196.46043303056,141.32659130101058
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-07,176331.09866667233,81584.13189621127,155.39834646897384
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-08,150876.68020689167,69806.98850705932,132.9656923943987
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-09,165369.13667651202,76512.29737802978,145.7377092914853
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-10,200349.95902875773,92697.07729605425,176.5658615162938
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-11,166306.50197657893,76945.99361683195,146.5637973653942
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2026-12,154146.84831069567,71320.01614609118,135.84764980207842
02X,NHS South Yorkshire ICB - 02X,E54000061,E40000012,North East and Yorkshire,2027-01,175445.5970191504,81174.4317142694,154.61796517003697
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-02,148095.32673951937,68520.12357031305,130.51452108631057
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-03,149118.6242130486,68993.57854609861,131.41634008780687
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-04,148878.56005119928,68882.50666829619,131.20477460627845
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-05,142676.81590221595,66013.10974136124,125.7392566502119
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-06,144608.9299141125,66907.05213483014,127.44200406634313
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-07,157153.773927515,72711.24785722807,138.4976149661487
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-08,136983.08336088038,63378.75749070027,120.72144283942909
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-09,155952.7597590504,72155.56766768613,137.43917650987834
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-10,187698.796025789,86843.69035025086,165.4165530480969
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-11,147939.41834707023,68447.9885303259,130.37712101014458
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2026-12,136245.91310372943,63037.686653257944,120.0717841014437
02Y,NHS Humber and North Yorkshire ICB - 02Y,E54000051,E40000012,North East and Yorkshire,2027-01,157077.07783266663,72675.76243029347,138.43002367674947
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-02,121410.45758299228,56173.68042238793,106.99748651883415
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-03,125110.33405187509,57885.52372240404,110.25814042362674
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-04,121340.2162226048,56141.18144487486,106.93558370452355
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-05,123167.08521724366,56986.42951593384,108.54558003035018
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-06,125979.38145637758,58287.61092431627,111.02402080822147
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-07,134547.33736163183,62251.79676527537,118.5748509814769
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-08,117797.576600363,54502.087828450036,103.81350062561911
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-09,133794.62348236187,61903.53427005577,117.91149384772527
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-10,158683.90569454437,73419.20279452413,139.84610056099834
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-11,130206.91134146608,60243.58669006713,114.7496889334612
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2026-12,117727.30157225163,54469.57327369594,103.75156814037322
03F,NHS Humber and North Yorkshire ICB - 03F,E54000051,E40000012,North East and Yorkshire,2027-01,136668.72896308335,63233.31331865149,120.44440632124093
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-02,95326.11820066175,44105.0878673311,84.00969117586877
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-03,95497.49619036187,44184.38031558059,84.16072441062968
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-04,94006.33637905271,43494.45675902097,82.84658430289709
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-05,93157.8061517737,43101.86235846593,82.09878544469701
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-06,91272.77302630332,42229.70315172375,80.43752981280714
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-07,100898.51681719361,46683.301847434464,88.92057494749422
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-08,85850.41589458997,39720.90973543412,75.65887568654118
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-09,93867.46017714599,43430.202101395196,82.72419447884799
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-10,104525.23296301649,48361.29563655192,92.11675359343224
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-11,94393.30550996262,43673.49801070395,83.18761525848372
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2026-12,84782.79901832409,39226.94924459327,74.71799856113005
03H,NHS Humber and North Yorkshire ICB - 03H,E54000051,E40000012,North East and Yorkshire,2027-01,98855.49135235231,45738.04340889884,87.12008268361684
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-02,102237.86922695872,47302.98779324907,90.10092912999824
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-03,104354.7102821346,48282.39891899297,91.96647413141518
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-04,100210.0498403794,46364.7648391171,88.31383778879449
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-05,99338.44742577404,45961.495495865056,87.54570570640963
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-06,101744.67684843502,47074.79961564493,89.66628498218081
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-07,109706.12008402405,50758.36672279674,96.6826032815176
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-08,95707.36850495693,44281.483156342976,84.34568220255805
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-09,105365.54326758343,48750.086877801594,92.8573083386697
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-10,123385.2455766847,57087.3670344643,108.7378419704082
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-11,110176.64355802954,50976.066546899194,97.09726961314132
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2026-12,97474.17602115321,45098.94223489756,85.90274711409059
03K,NHS Humber and North Yorkshire ICB - 03K,E54000051,E40000012,North East and Yorkshire,2027-01,114160.03952272101,52819.087456061425,100.60778563059318
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-02,145818.8298024269,67466.84353189985,128.50827339409497
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-03,150766.65228323714,69756.08124961254,132.86872618973817
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-04,144382.581909711,66802.32639112884,127.24252645929302
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-05,145957.99403484244,67531.23145427133,128.6309170557549
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-06,143578.90634518611,66430.48515748516,126.53425744282889
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-07,159308.70957976367,73708.28443109553,140.39673224970576
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-08,135813.24274196295,62837.50054809073,119.69047723445853
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-09,152058.62515085467,70353.84582792601,134.00732538652574
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-10,184824.70926668186,85513.91996369301,162.883657073701
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-11,153722.79366079482,71123.81632229201,135.47393585198478
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2026-12,138987.53214261646,64306.167431572285,122.48793796489959
03L,NHS South Yorkshire ICB - 03L,E54000061,E40000012,North East and Yorkshire,2027-01,161522.65501190207,74732.62340199955,142.34785409904674
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-02,325516.0613017232,150608.4036246886,286.8731497613116
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-03,329871.4213569874,152623.52331651255,290.71147298383346
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-04,325406.93158737983,150557.9119469522,286.7769751370518
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-05,320123.68719939573,148113.48263046498,282.12091929612376
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-06,318673.72092124756,147442.61832475837,280.84308252334927
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-07,348354.44314945786,161175.17018515687,307.0003241622035
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-08,301759.5362015089,139616.83440163662,265.9368274316888
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-09,341079.5254177708,157809.24181379224,300.5890320262709
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-10,419795.12748936546,194229.04586570477,369.96008736324717
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-11,344281.5262888511,159290.73012398434,303.41091452187493
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2026-12,318129.8597495783,147190.98692282077,280.3637846148967
03N,NHS South Yorkshire ICB - 03N,E54000061,E40000012,North East and Yorkshire,2027-01,363779.7570466697,168312.0896114319,320.5944564027274
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-02,107280.8827921452,49636.26812194653,94.54527261323149
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-03,111121.81467770152,51413.374349520986,97.93023685623045
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-04,113822.83995369347,52663.07337616907,100.31061595460775
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-05,111483.00685650247,51580.4892293011,98.24855091295447
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-06,112090.61909644089,51861.61670766268,98.7840318241194
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-07,118386.21471434337,54774.43643793096,104.33225988177327
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-08,105619.31408793555,48867.50049477312,93.08095332337737
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-09,120701.26464511665,55845.55401348441,106.3724838352084
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-10,145313.9343117117,67233.24060751624,128.06331544288807
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-11,124099.82658281918,57417.986372152474,109.36759308981424
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2026-12,115682.88054896457,53523.6691440419,101.94984598865125
03Q,NHS Humber and North Yorkshire ICB - 03Q,E54000051,E40000012,North East and Yorkshire,2027-01,135674.33746135034,62773.232436451486,119.56806178371711
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-02,214267.1281795045,99136.21464733197,188.8308850425371
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-03,216528.46212819,100182.47913797459,190.82376978661827
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-04,217472.20206670213,100619.12476771028,191.65547574801957
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-05,213172.0501164514,98629.54852996343,187.86580672373987
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-06,215147.39638518798,99543.49344239171,189.60665417598423
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-07,234480.91712135123,108488.64558903003,206.64503921720006
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-08,204074.06241949528,94420.12980648749,179.8478662980714
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-09,227134.66897058478,105089.71435905236,200.17088449343308
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-10,272079.0329951301,125884.38387733896,239.77977881397896
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-11,226217.8098786219,104665.50584646127,199.36286827897385
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2026-12,207119.22356921903,95829.0521733464,182.53152794923125
03R,NHS West Yorkshire ICB - 03R,E54000054,E40000012,North East and Yorkshire,2027-01,233509.3450048009,108039.12268409334,205.78880511255875
