GP_CODE,GP_NAME,SUB_ICB_LOCATION_CODE,SUB_ICB_LOCATION_NAME,ICB_CODE,ICB_NAME
G85705,THE NEW MILL STREET SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85706,THE OLD DAIRY HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85708,DR CURRAN & PARTNERS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85711,DEPTFORD SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85715,THE LISTER PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85716,OAKVIEW FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85721,EAST STREET,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85722,WOODLANDS HEALTH CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85724,EDITH CAVELL PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85726,BRUNSWICK PARK FAMILY PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85727,NIGHTINGALE SURGERY,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
G85736,DEPTFORD MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
H83001,PORTLAND MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83004,FARLEY ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83005,UPPER NORWOOD GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83006,NEW ADDINGTON GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83007,VIOLET LANE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83008,NORTHWAY ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83009,NORBURY MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83010,SOUTH NORWOOD HILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83011,NORTH CROYDON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83012,ST JAMES MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83013,OLD COULSDON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83014,QUEENHILL MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83015,PARKSIDE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83016,KESTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83017,BRIGSTOCK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83018,SELSDON PARK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83019,FRIENDS ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83020,EVERSLEY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83021,LONDON ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83022,THORNTON HEATH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83023,MORLAND ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83024,WOODCOTE MEDICAL,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83028,ADDINGTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83029,HARTLAND WAY SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83030,BROOM ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83031,HALING PARK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83033,ASHBURTON PARK MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83034,WHITEHORSE PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83037,AUCKLAND SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83039,STOVELL HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83042,LEANDER FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83043,SHIRLEY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83044,EAST CROYDON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83049,HEADLEY DRIVE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83051,THORNTON ROAD & VALLEY PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83052,BRAMLEY AVENUE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83053,PARCHMORE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83608,YOUR FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83609,MERSHAM MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83611,SELHURST MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83624,FAIRVIEW MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83627,BIRDHURST MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H83631,GREENSIDE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84002,PARK ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84005,PARKSHOT MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84006,RICHMOND MEDICAL GROUP,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84007,ACORN GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84010,CANBURY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84012,YORK MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84014,PARADISE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84015,BRUNSWICK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84016,GROVES MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84017,SEYMOUR HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84018,BROAD LANE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84020,FAIRHILL MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84023,ESSEX HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84025,HOOK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84027,CHURCHILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84030,CENTRAL SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84031,JUBILEE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84032,HAMPTON WICK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84033,ST ALBANS MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84034,ORCHARD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84039,CROSS DEEP SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84040,HAMPTON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84041,VINEYARD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84042,HOLMWOOD CORNER SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84044,THE GREEN & FIR ROAD,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84048,TWICKENHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84050,CHESSINGTON PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84051,ROSELAWN SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84053,BERRYLANDS SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84054,RED LION ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84055,SHEEN LANE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84057,STAINES ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84059,THAMESIDE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84060,RICHMOND LOCK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84061,KINGSTON HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84062,LANGLEY MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84618,SUNRAY SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84619,CLAREMONT MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84623,HAMPTON HILL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84625,WOODLAWN MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84630,CRANE PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84635,MANOR DRIVE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H84639,KEW MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85001,WANDSWORTH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85002,FALCON ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85006,MAYFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85007,SOUTHFIELDS GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85008,ROEHAMPTON SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85009,BEDFORD HILL FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85011,GREYSWOOD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85012,PUTNEYMEAD GROUP MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85018,MULGRAVE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85020,NELSON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85021,CHESSER PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85022,PARK ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85023,BISHOPSFORD ROAD MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85024,MITCHAM & TOOTING HEALTH,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85025,WRYTHE GREEN SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85026,FRANCIS GROVE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85027,WIMBLEDON VILLAGE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85028,WIMBLEDON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85029,WIDE WAY MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85030,OLD COURT HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85031,BENHILL & BELMONT GP CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85033,TAMWORTH HOUSE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85037,MORDEN HALL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85038,CRICKET GREEN MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85041,EARLSFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85045,BRIDGE LANE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85047,CHATFIELD HEALTH CARE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85048,BROCKLEBANK GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85049,BATTERSEA RISE GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85051,LAMBTON ROAD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85052,STREATHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85053,SUTTON MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85055,WEST BARNES SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85057,ELBOROUGH STREET SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85061,HEATHBRIDGE PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85063,CHEAM GP CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85065,ALTON PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85066,BALHAM PARK SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85067,DANEBURY AVENUE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85069,LAVENDER HILL GROUP PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85070,CENTRAL MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85075,HAIDER PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85076,STONECOT SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85077,BOLINGBROKE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85078,MITCHAM FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85082,TRIANGLE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85087,OPEN DOOR SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85088,CLAPHAM JUNCTION MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85090,FIGGES MARSH SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85092,RIVERHOUSE MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85095,ROBIN HOOD LANE HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85100,ST PAULS COTTAGE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85101,GRAND DRIVE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85103,HACKBRIDGE MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85105,CHEAM FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85110,RAVENSBURY PARK MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85111,BATTERSEA FIELDS PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85112,VINEYARD HILL ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85113,MALDON ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85114,THURLEIGH ROAD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85115,SHOTFIELD MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85116,MANOR PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85618,JAMES O'RIORDAN MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85634,MERTON MEDICAL PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85637,BALHAM HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85649,COLLIERS WOOD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85653,WALLINGTON FAMILY PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85656,ALEXANDRA ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85659,ST JOHNS HILL SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85662,BEECHES SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85664,TOOTING BEC SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85680,TOOTING SOUTH MEDICAL CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85682,TUDOR LODGE HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85683,FACCINI HOUSE SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85686,GROVE ROAD PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85691,NIGHTINGALE PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
H85693,CIRCLE GP SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
Y00020,THE GRANTHAM PRACTICE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
Y00057,ANGEL SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y00090,THE DOCTORS HOUSE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y00155,GROVE SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y00200,PORTOBELLO MEDICAL CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y00206,BURNLEY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y00312,"THE ROBINS SURGERY, HAROLD HILL HEALTH C",A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y00316,WOODLANDS MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y00352,HESA MEDICAL CENTRE - Y00352,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y00403,TROWBRIDGE PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y00507,ST. QUINTIN HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y00612,GREEN CEDARS MEDICAL CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y00902,THE WESTBOURNE GREEN SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y00918,GRANVILLE MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y01011,BARLBY SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y01066,HANLEY PRIMARY CARE CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y01090,SMS MEDICAL PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y01132,CHARTFIELD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
Y01206,GLEBE ROAD SURGERY,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
Y01221,SOMERSET FHP O,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y01280,SHIFA MEDICAL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y01291,CHINGFORD MEDICAL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y01655,THE VALE PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y01719,PRIME PRACTICE PARTNERSHIP,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y01795,THE OVAL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y01839,SINNOTT MEDICAL CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y02117,ST ANN'S ROAD SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y02342,FEATHERSTONE ROAD HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02423,GRAFTON MEDICAL PARTNERS,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
Y02575,OMNES HEALTHCARE LTD,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y02589,HAMMERSMITH & FULHAM CENTRES FOR HEALTH,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02671,THE PRACTICE HEART OF HOUNSLOW,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02672,THE PRACTICE FELTHAM,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02674,CAMDEN HEALTH IMPROVEMENT PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y02692,THE WEMBLEY PRACTICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02811,CATOR MEDICAL CENTRE,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
Y02842,HALF PENNY STEPS HEALTH CENTRE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02906,CANBERRA OLD OAK SURGERY,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y02928,THE PRACTICE ALBERT ROAD,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y02946,JUNCTION HEALTH CENTRE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
Y02973,KINGS PARK SURGERY,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y02974,AT MEDICS,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
Y02986,CRICKLEWOOD HEALTH CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y02987,AT MEDICS - THE LOXFORD PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y03023,ST ANDREWS HEALTH CENTRE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y03035,QUEENSWOOD MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03049,SPRING HILL PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y03063,HETHERINGTON AT THE PAVILION,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
Y03103,MEDICUS SELECT CARE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03135,BRIDGE HOUSE MEDICAL PRACTICE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03402,EVERGREEN PRIMARY CARE CENTRE,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03441,"HEALTH AND WELLBEING CENTRE, EARLS COURT",W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y03663,HENDON WAY SURGERY,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03664,DR AZIM & PARTNERS,93C,NHS North Central London ICB - 93C,QMJ,NHS North Central London Integrated Care Board
Y03755,GREENWICH PENINSULA,72Q,NHS South East London ICB - 72Q,QKK,NHS South East London Integrated Care Board
Y04225,EALING COMMUNITY PRT - CARE HOME SERVICE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y04273,LIBERTY BRIDGE ROAD PRACTICE,A3A8R,NHS North East London ICB - A3A8R,QMF,NHS North East London Integrated Care Board
Y05080,FIRST CHOICE MEDICAL CARE,W2U3Z,NHS North West London ICB - W2U3Z,QRV,NHS North West London Integrated Care Board
Y05317,COUNTRY PARK PRACTICE,36L,NHS South West London ICB - 36L,QWE,NHS South West London Integrated Care Board
